crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv
0.002500171968311073,0.0,0.2969208211143695,0.0,0.2777777777777778,0.5449319793063806,0.8496395468589084,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.17771950173987597,0.2455849889624724,0.3022222222222223
0.12536916988086302,0.0,0.6466275659824048,0.0,0.7304526748971193,0.5878520789423262,0.9443872296601441,0.09048913784793895,1.0,0.9141221374045801,0.8085106382978723,0.27618639366584297,0.5943708609271523,0.18666666666666668
0.0706053554303996,0.0,0.6466275659824048,0.0,0.7304526748971193,0.5326690936961105,0.9629248197734295,0.08569687821113224,1.0,0.9141221374045801,0.8085106382978723,0.801074184275556,0.44315673289183216,0.22
0.0540161456888556,0.0,0.6466275659824048,0.0,0.6748971193415637,0.60164782525388,0.8970133882595263,0.13348307250225064,1.0,0.9141221374045801,0.8085106382978723,0.6427706893943215,0.4053532008830022,0.2533333333333333
0.10547738178358787,0.0,0.6466275659824048,0.0,0.7304526748971193,0.3958612761065338,0.9371781668383111,0.0625267120734025,1.0,0.9141221374045801,0.8085106382978723,1.0,0.5836092715231788,0.17333333333333334
0.0014928647762591117,0.0,0.1315982404692082,0.0,0.257201646090535,0.38532285878520794,0.8815653964984552,0.13335576389709827,0.17391304347826086,0.20801526717557253,0.4255319148936172,1.0,0.35761589403973504,0.40222222222222226
0.09790313306031208,0.0,0.6466275659824048,0.0,0.6337448559670781,0.5575780800919717,0.9876416065911431,0.054206185379516054,1.0,0.9141221374045801,0.8085106382978723,0.9875939280851279,0.4246688741721854,0.18
0.09875027368812905,0.0,0.6466275659824048,0.0,0.4094650205761316,0.38398160567158474,0.6972193614830071,0.08492393310842146,1.0,0.9141221374045801,0.8085106382978723,0.008396792576529326,0.4257726269315673,0.14888888888888888
0.07818185210545411,0.0,0.6466275659824048,0.0,0.648148148148148,0.4123395286453344,0.9691040164778578,0.07246587674708328,1.0,0.9141221374045801,0.8085106382978723,0.9937717484492411,0.4243929359823399,0.22444444444444445
0.0001599417690571236,0.85,0.010263929618768328,0.0,0.05144032921810693,0.5407166123778502,0.3377960865087539,0.7327519573698041,0.043478260869565216,0.24045801526717558,0.5000000000000001,1.0,0.11147902869757172,0.43777777777777777
0.000264471526768385,0.0,0.06304985337243403,0.0,0.15020576131687244,0.5497221689978923,0.5746652935118436,0.4485445898389546,0.08695652173913043,0.06679389312977099,0.648936170212766,0.9929900650562309,0.09602649006622516,0.5266666666666666
0.0006755095095104097,0.0,0.1315982404692082,0.0,0.257201646090535,0.6321134316918952,0.7363542739443872,0.1623821258718366,0.17391304347826086,0.20801526717557253,0.4255319148936172,0.9858036209592012,0.1432119205298013,0.5533333333333333
0.0414386306916453,0.0,0.6466275659824048,0.0,0.6748971193415637,0.539375359264227,0.8805355303810505,0.13071865707608507,1.0,0.9141221374045801,0.8085106382978723,0.9862070704523678,0.3565121412803532,0.2822222222222222
0.008951231585341017,0.0,0.28152492668621704,0.0,0.3148148148148149,0.36309637861659333,0.34706488156539655,0.24251379934345133,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.7278985324524687,0.2748344370860927,0.3377777777777778
0.08706216081217599,0.0,0.6466275659824048,0.0,0.6748971193415637,0.5250047901896916,0.8321318228630278,0.1503605561567351,1.0,0.9141221374045801,0.8085106382978723,0.6855867668566241,0.4001103752759382,0.22
0.01674724075158919,0.0,0.7008797653958944,0.0,1.0,0.3531327840582487,1.0,0.04201183970027916,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.8605577689243029,0.3187086092715231,0.3244444444444445
0.00045341187377121334,0.8,0.03885630498533725,0.0,0.039094650205761354,0.6794405058440316,0.34706488156539655,0.5619219961989288,0.043478260869565216,0.27099236641221375,0.0,0.8926067880377225,0.1898454746136865,0.5622222222222223
0.001776668688324633,0.22,0.19794721407624635,0.0,0.09465020576131684,0.5502969917608738,0.4757981462409887,0.6089807127463195,0.2608695652173913,0.2729007633587786,0.6914893617021278,0.9440465984164608,0.21495584988962468,0.43333333333333335
0.0007722838335850289,0.33,0.06304985337243403,0.0,0.17901234567901228,0.7394136807817591,0.7106076210092689,0.17910502050577892,0.2608695652173913,0.06679389312977099,0.6170212765957446,1.0,0.13079470198675497,0.6311111111111111
0.0008529853024416802,0.22,0.19794721407624635,0.0,0.09465020576131684,0.6506993676949607,0.04016477857878476,0.7072083950931627,0.2608695652173913,0.2729007633587786,0.6914893617021278,0.9727419436179333,0.04966887417218542,0.5466666666666667
0.0005586160170160957,0.0,0.07331378299120235,0.0,0.2119341563786008,0.8181643993102129,0.5221421215242019,0.18819849230237612,0.08695652173913043,0.011450381679389313,0.5531914893617023,0.9892329416511171,0.07505518763796909,1.0
0.18888954329262894,0.0,0.6466275659824048,0.0,0.648148148148148,0.3287986204253689,0.9804325437693099,0.026962143876910764,1.0,0.9141221374045801,0.8085106382978723,1.0,0.8024282560706401,0.04888888888888889
0.00029279571918046875,0.0,0.06304985337243403,0.0,0.15020576131687244,0.6585552787890402,0.44181256436663235,0.4485445898389546,0.08695652173913043,0.06679389312977099,0.648936170212766,0.9942760603156993,0.033388520971302425,0.6311111111111111
0.0014561107646767647,0.0,0.3713343108504399,1.0,0.21399176954732507,0.47959379191415985,0.5787847579814624,0.28277059898698725,0.13043478260869565,0.1717557251908397,0.6382978723404257,0.9607141056029048,0.35678807947019864,0.43111111111111106
0.005964715249700236,0.0,0.21041055718475077,0.0,0.2448559670781893,0.4636903621383407,0.6714727085478887,0.23114695959770482,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9532250743860005,0.2737306843267108,0.42888888888888893
0.13269636870365567,0.0,0.6466275659824048,0.0,0.6851851851851851,0.6252155585361181,0.7579814624098867,0.06041702661659196,1.0,0.9141221374045801,0.8085106382978723,0.12136265066317012,0.579746136865342,0.07555555555555557
0.0028417482410901308,0.0,0.7855571847507332,0.0,0.49176954732510286,0.4085073768921249,0.9588053553038105,0.05989869872418591,0.13043478260869565,0.4770992366412214,0.9148936170212765,0.9879217307983258,0.42660044150110377,0.24888888888888888
0.00017365427490741812,0.825,0.05755131964809384,0.0,0.061728395061728336,0.7758191224372487,0.13182286302780638,0.4674408242322836,0.043478260869565216,0.30725190839694655,0.2234042553191489,0.9961672298149176,0.03807947019867549,0.8288888888888888
0.0827335048670404,0.0,0.6466275659824048,0.0,0.6049382716049384,0.5043111707223606,0.7744593202883624,0.07329338268057362,1.0,0.9141221374045801,0.8085106382978723,0.24310353522618391,0.5460816777041942,0.13333333333333333
0.0005327645715606225,0.0,0.4934017595307918,0.0,0.10699588477366254,0.5725234719294886,0.4953656024716787,0.43928743555001865,0.13043478260869565,0.1946564885496183,0.3617021276595745,0.9897876847042212,0.15618101545253862,0.49111111111111116
0.002456674101392516,0.125,0.27162756598240473,0.0,0.2860082304526749,0.5395669668518873,0.94129763130793,0.47441551710027374,0.17391304347826086,0.2366412213740458,0.276595744680851,0.988955570124565,0.5165562913907285,0.2222222222222222
0.010900880163039446,0.0,0.7855571847507332,0.0,0.49176954732510286,0.4207702625023951,0.9835221421215242,0.11061299093380864,0.13043478260869565,0.4770992366412214,0.9148936170212765,0.6617580311664734,0.42991169977924937,0.23555555555555555
0.001452401644241849,0.125,0.20564516129032262,0.0,0.049382716049382644,0.38953822571373836,0.349124613800206,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,1.0,0.31346578366445915,0.2755555555555555
0.1300617692189761,0.0,0.6466275659824048,0.0,0.648148148148148,0.2826211917991952,0.9691040164778578,0.05823459338540862,1.0,0.9141221374045801,0.8085106382978723,1.0,0.6608719646799116,0.10444444444444442
0.0009076105306649844,0.0,0.4534457478005865,0.0,0.10699588477366254,0.49415596857635563,0.44181256436663235,0.2692486064254471,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9749357002370266,0.23565121412803527,0.35111111111111115
0.0791739856229996,0.0,0.6466275659824048,0.0,0.47119341563786005,0.4870664878329182,0.8465499485066941,0.08113195536924041,1.0,0.9141221374045801,0.8085106382978723,0.0055474305310403964,0.5949227373068432,0.18666666666666668
0.0026851783997011124,0.0,0.3460410557184751,0.0,0.32716049382716056,0.4255604521939069,0.7085478887744593,0.263901645009048,0.13043478260869565,0.22328244274809161,0.6170212765957446,1.0,0.3921081677704194,0.3288888888888889
0.0011270106242696966,0.8,0.0531524926686217,0.0,0.057613168724279774,0.4550680206936195,0.17095777548918642,0.8598877865580299,0.13043478260869565,0.28053435114503816,1.0,0.947400272328408,0.10596026490066225,0.3466666666666667
0.04305412123743451,0.0,0.6466275659824048,0.0,0.7921810699588477,0.5154244108066681,0.9083419155509783,0.10602078767652703,1.0,0.9141221374045801,0.8085106382978723,0.8833778808815371,0.34381898454746135,0.3311111111111111
0.00043048276562809796,0.25,0.16129032258064518,0.0,0.08436213991769544,0.5859360030657215,0.6951596292481977,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,0.9967976196479904,0.15149006622516556,0.42
0.0009262685304285,0.21,0.18988269794721407,0.0,0.1111111111111111,0.4602414255604523,0.44078269824922767,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,0.99662111049473,0.3233995584988962,0.32666666666666666
0.002892102360933835,0.0,0.2969208211143695,0.0,0.2777777777777778,0.5112090438781377,0.9093717816683832,0.1287180932808337,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9857027585859096,0.3813465783664459,0.31999999999999995
0.0400400674925042,0.0,0.6466275659824048,0.0,0.40123456790123446,0.5510634221115157,0.7425334706488156,0.16067255317407633,1.0,0.9141221374045801,0.8085106382978723,0.9910988955570125,0.3485099337748344,0.40444444444444444
0.02667217264989005,0.0,0.7008797653958944,0.0,1.0,0.49223989269975094,1.0,0.02632560085114897,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.43519592516011907,0.7193708609271523,0.19555555555555557
0.013337322698423328,0.0,0.7855571847507332,0.0,0.49176954732510286,0.5297949798812033,0.976313079299691,0.1037928870863607,0.13043478260869565,0.4770992366412214,0.9148936170212765,1.0,0.2905629139072847,0.3244444444444445
0.0008627638926791852,0.0,0.07331378299120235,0.0,0.2119341563786008,0.39145430159034306,0.8949536560247168,0.16898398639616619,0.08695652173913043,0.011450381679389313,0.5531914893617023,0.9851227999394826,0.3380242825607064,0.4755555555555555
0.026663518035541914,0.0,0.6466275659824048,0.0,0.40740740740740733,0.442613527495689,0.4016477857878476,0.23592103229091838,1.0,0.9141221374045801,0.8085106382978723,0.9340107922739423,0.32036423841059597,0.3466666666666667
0.09709398281755577,0.0,0.6466275659824048,0.0,0.6337448559670781,0.5043111707223606,0.9237899073120494,0.060162409406287226,1.0,0.9141221374045801,0.8085106382978723,1.0,0.37086092715231783,0.19555555555555557
0.08976251288638357,0.0,0.6466275659824048,0.0,0.648148148148148,0.37535926422686333,1.0,0.03669215869926979,1.0,0.9141221374045801,0.8085106382978723,1.0,0.6299668874172185,0.16222222222222224
0.4232396402018301,0.0,0.6466275659824048,0.0,0.6049382716049384,0.5060356390113049,0.780638516992791,0.06668242868444745,1.0,0.9141221374045801,0.8085106382978723,0.046648847647385146,0.352924944812362,0.13111111111111112
3.0796939368694214e-05,0.9,0.09200879765395896,0.0,0.030864197530864227,0.6757999616784826,0.18434603501544802,0.5617674071783866,0.0,0.18702290076335878,0.28723404255319157,0.9945030006556056,0.16887417218543044,0.6044444444444446
0.211360069272882,0.0,0.6466275659824048,0.0,0.4362139917695473,0.204445296033723,1.0,0.03858360083296203,1.0,0.9141221374045801,0.8085106382978723,0.0717887941903273,0.9006622516556291,0.2866666666666666
0.0005540077158696853,0.7,0.0652492668621701,0.0,0.030864197530864227,0.6667944050584405,0.07312049433573635,0.6090989278796751,0.17391304347826086,0.32633587786259544,0.23404255319148948,0.9361541177063897,0.08305739514348787,0.5333333333333333
0.0038561364812451132,0.0,0.3460410557184751,0.0,0.32716049382716056,0.46196589384939657,0.7600411946446962,0.17940510507506663,0.13043478260869565,0.22328244274809161,0.6170212765957446,0.9983357708406879,0.22737306843267108,0.34
0.0044475725942307665,0.0,0.3460410557184751,0.0,0.32716049382716056,0.5405250047901897,0.6622039134912462,0.21850703380043468,0.13043478260869565,0.22328244274809161,0.6170212765957446,0.995738564728428,0.23813465783664456,0.40222222222222226
0.0016191996662241201,0.0,0.9233870967741935,0.0,0.40329218106995873,0.4397394136807818,0.9691040164778578,0.07409360819867417,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.93295173735438,0.6534216335540839,0.2733333333333334
0.0004618416929414764,0.0,0.42045454545454547,0.0,0.3868312757201645,0.4730791339337039,0.8022657054582903,0.1250716110903982,0.0,0.16412213740458015,0.8936170212765957,1.0,0.1697019867549669,0.15333333333333335
0.01515569089224353,0.0,0.28152492668621704,0.0,0.3148148148148149,0.48112665261544363,1.0,0.2769325900935718,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9491401482676889,0.31208609271523174,0.2111111111111111
0.005469941063200264,0.0,0.3460410557184751,0.0,0.32716049382716056,0.589001724468289,0.819773429454171,0.19895606943775063,0.13043478260869565,0.22328244274809161,0.6170212765957446,1.0,0.07753863134657836,0.39555555555555555
0.05942157053600612,0.0,0.6466275659824048,0.0,0.648148148148148,0.4771028932745738,0.819773429454171,0.09440842419227238,1.0,0.9141221374045801,0.8085106382978723,0.9533007211659691,0.46992273730684325,0.40444444444444444
